,产品1,产品2,关联度
17966,ID278,ID443,1
17967,ID278,ID456,1
17968,ID297,ID278,1
17969,ID301,ID36,1
17970,ID301,ID42,1
17971,ID301,ID86,1
17972,ID301,ID123,1
17973,ID301,ID179,1
17974,ID301,ID229,1
17975,ID301,ID234,1
17976,ID301,ID249,1
17977,ID301,ID252,1
17978,ID301,ID278,1
17979,ID301,ID341,1
17980,ID301,ID373,1
17981,ID301,ID415,1
17982,ID301,ID425,1
17983,ID301,ID426,1
17984,ID301,ID440,1
17985,ID301,ID443,1
17986,ID301,ID456,1
17987,ID301,ID466,1
17988,ID301,ID509,1
17989,ID341,ID49,1
17990,ID341,ID301,1
17991,ID364,ID49,1
17992,ID373,ID301,1
17993,ID379,ID123,2
17994,ID379,ID252,1
17995,ID379,ID426,3
17996,ID415,ID301,1
17997,ID425,ID42,1
17998,ID425,ID49,1
17999,ID425,ID123,1
18000,ID425,ID229,1
18001,ID425,ID301,1
18002,ID425,ID426,1
18003,ID426,ID40,4
18004,ID426,ID49,1
18005,ID426,ID98,3
18006,ID426,ID249,4
18007,ID426,ID278,1
18008,ID426,ID301,1
18009,ID426,ID379,3
18010,ID426,ID425,1
18011,ID426,ID456,1
18012,ID440,ID36,1
18013,ID440,ID49,1
18014,ID440,ID278,1
18015,ID440,ID301,1
18016,ID443,ID278,1
18017,ID443,ID301,1
18018,ID451,ID49,1
18019,ID456,ID36,1
18020,ID456,ID40,1
18021,ID456,ID98,2
18022,ID456,ID123,1
18023,ID456,ID229,5
18024,ID456,ID249,2
18025,ID456,ID278,1
18026,ID456,ID301,1
18027,ID456,ID426,1
18028,ID466,ID49,1
18029,ID466,ID301,1
18030,ID509,ID42,1
18031,ID509,ID301,1
18032,ID113,ID249,1
18033,ID113,ID426,2
18034,ID249,ID113,1
18035,ID426,ID113,2
18036,ID111,ID511,2
18037,ID113,ID259,1
18038,ID113,ID296,1
18039,ID259,ID113,1
18040,ID259,ID296,1
18041,ID259,ID456,1
18042,ID259,ID509,3
18043,ID296,ID113,1
18044,ID296,ID259,1
18045,ID296,ID456,1
18046,ID296,ID509,1
18047,ID296,ID511,1
18048,ID456,ID259,1
18049,ID456,ID296,1
18050,ID509,ID259,3
18051,ID509,ID296,1
18052,ID509,ID511,2
18053,ID511,ID111,2
18054,ID511,ID296,1
18055,ID511,ID509,2
18056,ID7,ID490,1
18057,ID21,ID436,2
18058,ID21,ID490,1
18059,ID39,ID70,1
18060,ID39,ID90,1
18061,ID39,ID97,4
18062,ID39,ID209,1
18063,ID39,ID217,1
18064,ID39,ID283,1
18065,ID39,ID289,1
18066,ID39,ID331,1
18067,ID39,ID336,2
18068,ID39,ID356,2
18069,ID39,ID379,3
18070,ID39,ID402,5
18071,ID39,ID436,1
18072,ID39,ID490,1
18073,ID39,ID512,1
18074,ID54,ID90,1
18075,ID54,ID217,1
18076,ID54,ID331,2
18077,ID54,ID436,1
18078,ID54,ID490,1
18079,ID54,ID512,1
18080,ID70,ID39,1
18081,ID70,ID141,1
18082,ID70,ID179,1
18083,ID70,ID217,1
18084,ID70,ID331,2
18085,ID70,ID426,1
18086,ID70,ID436,1
18087,ID70,ID490,1
18088,ID70,ID512,2
18089,ID71,ID90,1
18090,ID71,ID209,1
18091,ID71,ID331,1
18092,ID71,ID336,2
18093,ID71,ID436,1
18094,ID71,ID490,1
18095,ID90,ID39,1
18096,ID90,ID54,1
18097,ID90,ID71,1
18098,ID90,ID141,1
18099,ID90,ID179,1
18100,ID90,ID209,1
18101,ID90,ID217,1
18102,ID90,ID283,1
18103,ID90,ID289,1
18104,ID90,ID331,1
18105,ID90,ID341,2
18106,ID90,ID426,1
18107,ID90,ID436,1
18108,ID90,ID490,1
18109,ID90,ID512,2
18110,ID97,ID39,4
18111,ID97,ID141,2
18112,ID97,ID426,3
18113,ID97,ID436,3
18114,ID141,ID70,1
18115,ID141,ID90,1
18116,ID141,ID97,2
18117,ID141,ID209,1
18118,ID141,ID217,1
18119,ID141,ID279,1
18120,ID141,ID283,2
18121,ID141,ID289,2
18122,ID141,ID331,1
18123,ID141,ID336,2
18124,ID141,ID379,3
18125,ID141,ID402,3
18126,ID141,ID436,1
18127,ID141,ID490,1
18128,ID141,ID512,1
18129,ID179,ID70,1
18130,ID179,ID90,1
18131,ID179,ID209,1
18132,ID179,ID217,1
18133,ID179,ID279,1
18134,ID179,ID331,1
18135,ID179,ID336,2
18136,ID179,ID402,2
18137,ID179,ID436,1
18138,ID179,ID490,1
18139,ID209,ID39,1
18140,ID209,ID71,1
18141,ID209,ID90,1
18142,ID209,ID141,1
18143,ID209,ID179,1
18144,ID209,ID217,1
18145,ID209,ID279,1
18146,ID209,ID289,2
18147,ID209,ID331,1
18148,ID209,ID356,1
18149,ID209,ID379,2
18150,ID209,ID426,2
18151,ID209,ID436,2
18152,ID209,ID490,1
18153,ID209,ID512,1
18154,ID217,ID39,1
18155,ID217,ID54,1
18156,ID217,ID70,1
18157,ID217,ID90,1
18158,ID217,ID141,1
18159,ID217,ID179,1
18160,ID217,ID209,1
18161,ID217,ID331,1
18162,ID217,ID336,1
18163,ID217,ID356,1
18164,ID217,ID379,1
18165,ID217,ID402,1
18166,ID217,ID426,1
18167,ID217,ID436,1
18168,ID217,ID490,1
18169,ID217,ID512,1
18170,ID279,ID141,1
18171,ID279,ID179,1
18172,ID279,ID209,1
18173,ID279,ID283,2
18174,ID279,ID289,2
18175,ID279,ID336,2
18176,ID279,ID426,1
18177,ID279,ID436,1
18178,ID279,ID490,1
18179,ID283,ID39,1
18180,ID283,ID90,1
18181,ID283,ID141,2
18182,ID283,ID279,2
18183,ID283,ID331,1
18184,ID283,ID426,3
18185,ID283,ID436,3
18186,ID283,ID490,1
18187,ID283,ID512,1
18188,ID289,ID39,1
18189,ID289,ID90,1
18190,ID289,ID141,2
18191,ID289,ID209,2
18192,ID289,ID279,2
18193,ID289,ID331,1
18194,ID289,ID426,3
18195,ID289,ID436,3
18196,ID289,ID490,1
18197,ID289,ID512,1
18198,ID331,ID39,1
18199,ID331,ID54,2
18200,ID331,ID70,2
18201,ID331,ID71,1
18202,ID331,ID90,1
18203,ID331,ID141,1
18204,ID331,ID179,1
18205,ID331,ID209,1
18206,ID331,ID217,1
18207,ID331,ID283,1
18208,ID331,ID289,1
18209,ID331,ID336,2
18210,ID331,ID356,2
18211,ID331,ID379,1
18212,ID331,ID402,2
18213,ID331,ID426,1
18214,ID331,ID436,1
18215,ID331,ID490,1
18216,ID331,ID512,1
18217,ID336,ID39,2
18218,ID336,ID71,2
18219,ID336,ID141,2
18220,ID336,ID179,2
18221,ID336,ID217,1
18222,ID336,ID279,2
18223,ID336,ID331,2
18224,ID336,ID379,4
18225,ID336,ID426,2
18226,ID336,ID490,1
18227,ID336,ID512,1
18228,ID341,ID90,2
18229,ID341,ID436,1
18230,ID341,ID490,1
18231,ID356,ID39,2
18232,ID356,ID209,1
18233,ID356,ID217,1
18234,ID356,ID331,2
18235,ID356,ID426,3
18236,ID356,ID436,1
18237,ID379,ID39,3
18238,ID379,ID141,3
18239,ID379,ID209,2
18240,ID379,ID217,1
18241,ID379,ID331,1
18242,ID379,ID336,4
18243,ID379,ID436,3
18244,ID379,ID490,1
18245,ID379,ID512,2
18246,ID402,ID39,5
18247,ID402,ID141,3
18248,ID402,ID179,2
18249,ID402,ID217,1
18250,ID402,ID331,2
18251,ID402,ID426,2
18252,ID402,ID490,1
18253,ID402,ID512,2
18254,ID426,ID70,1
18255,ID426,ID90,1
18256,ID426,ID97,3
18257,ID426,ID209,2
18258,ID426,ID217,1
18259,ID426,ID279,1
18260,ID426,ID283,3
18261,ID426,ID289,3
18262,ID426,ID331,1
18263,ID426,ID336,2
18264,ID426,ID356,3
18265,ID426,ID402,2
18266,ID426,ID436,2
18267,ID426,ID490,1
18268,ID426,ID512,1
18269,ID436,ID21,2
18270,ID436,ID39,1
18271,ID436,ID54,1
18272,ID436,ID70,1
18273,ID436,ID71,1
18274,ID436,ID90,1
18275,ID436,ID97,3
18276,ID436,ID141,1
18277,ID436,ID179,1
18278,ID436,ID209,2
18279,ID436,ID217,1
18280,ID436,ID279,1
18281,ID436,ID283,3
18282,ID436,ID289,3
18283,ID436,ID331,1
18284,ID436,ID341,1
18285,ID436,ID356,1
18286,ID436,ID379,3
18287,ID436,ID426,2
18288,ID436,ID487,3
18289,ID436,ID490,1
18290,ID436,ID512,1
18291,ID487,ID436,3
18292,ID487,ID490,1
18293,ID490,ID7,1
18294,ID490,ID21,1
18295,ID490,ID39,1
18296,ID490,ID54,1
18297,ID490,ID70,1
18298,ID490,ID71,1
18299,ID490,ID90,1
18300,ID490,ID141,1
18301,ID490,ID179,1
18302,ID490,ID209,1
18303,ID490,ID217,1
18304,ID490,ID279,1
18305,ID490,ID283,1
18306,ID490,ID289,1
18307,ID490,ID331,1
18308,ID490,ID336,1
18309,ID490,ID341,1
18310,ID490,ID379,1
18311,ID490,ID402,1
18312,ID490,ID426,1
18313,ID490,ID436,1
18314,ID490,ID487,1
18315,ID490,ID512,1
18316,ID512,ID39,1
18317,ID512,ID54,1
18318,ID512,ID70,2
18319,ID512,ID90,2
18320,ID512,ID141,1
18321,ID512,ID209,1
18322,ID512,ID217,1
18323,ID512,ID283,1
18324,ID512,ID289,1
18325,ID512,ID331,1
18326,ID512,ID336,1
18327,ID512,ID379,2
18328,ID512,ID402,2
18329,ID512,ID426,1
18330,ID512,ID436,1
18331,ID512,ID490,1
18332,ID40,ID412,1
18333,ID101,ID412,1
18334,ID160,ID412,2
18335,ID221,ID412,1
18336,ID356,ID412,1
18337,ID364,ID412,2
18338,ID412,ID40,1
18339,ID412,ID101,1
18340,ID412,ID160,2
18341,ID412,ID221,1
18342,ID412,ID356,1
18343,ID412,ID364,2
18344,ID412,ID415,2
18345,ID412,ID451,2
18346,ID412,ID454,2
18347,ID415,ID412,2
18348,ID451,ID412,2
18349,ID454,ID412,2
18350,ID40,ID318,1
18351,ID318,ID40,1
18352,ID7,ID303,2
18353,ID7,ID460,4
18354,ID21,ID303,2
18355,ID27,ID151,1
18356,ID27,ID167,2
18357,ID27,ID273,1
18358,ID27,ID303,1
18359,ID27,ID460,1
18360,ID54,ID303,1
18361,ID71,ID151,2
18362,ID71,ID273,1
18363,ID71,ID303,1
18364,ID141,ID151,2
18365,ID141,ID234,2
18366,ID141,ID273,2
18367,ID141,ID303,1
18368,ID141,ID460,1
18369,ID151,ID27,1
18370,ID151,ID71,2
18371,ID151,ID141,2
18372,ID151,ID229,2
18373,ID151,ID248,2
18374,ID151,ID273,1
18375,ID151,ID289,1
18376,ID151,ID303,1
18377,ID151,ID341,1
18378,ID151,ID460,1
18379,ID151,ID509,1
18380,ID167,ID27,2
18381,ID167,ID283,2
18382,ID167,ID289,2
18383,ID167,ID303,1
18384,ID167,ID460,1
18385,ID229,ID151,2
18386,ID229,ID273,1
18387,ID229,ID303,1
18388,ID229,ID460,2
18389,ID234,ID141,2
18390,ID234,ID283,2
18391,ID234,ID289,2
18392,ID234,ID460,1
18393,ID248,ID151,2
18394,ID248,ID273,1
18395,ID248,ID303,1
18396,ID248,ID460,2
18397,ID273,ID27,1
18398,ID273,ID71,1
18399,ID273,ID141,2
18400,ID273,ID151,1
18401,ID273,ID229,1
18402,ID273,ID248,1
18403,ID283,ID167,2
18404,ID283,ID234,2
18405,ID283,ID303,2
18406,ID289,ID151,1
18407,ID289,ID167,2
18408,ID289,ID234,2
18409,ID289,ID303,2
18410,ID289,ID460,1
18411,ID303,ID7,2
18412,ID303,ID21,2
18413,ID303,ID27,1
18414,ID303,ID54,1
18415,ID303,ID71,1
18416,ID303,ID141,1
18417,ID303,ID151,1
18418,ID303,ID167,1
18419,ID303,ID229,1
18420,ID303,ID248,1
18421,ID303,ID283,2
18422,ID303,ID289,2
18423,ID303,ID341,2
18424,ID303,ID460,2
18425,ID303,ID487,2
18426,ID303,ID509,1
18427,ID341,ID151,1
18428,ID341,ID303,2
18429,ID341,ID460,1
18430,ID460,ID7,4
18431,ID460,ID27,1
18432,ID460,ID141,1
18433,ID460,ID151,1
18434,ID460,ID167,1
18435,ID460,ID229,2
18436,ID460,ID234,1
18437,ID460,ID248,2
18438,ID460,ID289,1
18439,ID460,ID303,2
18440,ID460,ID341,1
18441,ID460,ID509,1
18442,ID487,ID303,2
18443,ID509,ID151,1
18444,ID509,ID303,1
18445,ID509,ID460,1
18446,ID128,ID425,1
18447,ID425,ID128,1
18448,ID7,ID223,1
18449,ID21,ID223,1
18450,ID36,ID39,1
18451,ID36,ID223,1
18452,ID36,ID460,1
18453,ID39,ID36,1
18454,ID39,ID223,1
18455,ID39,ID460,2
18456,ID54,ID223,1
18457,ID221,ID223,1
18458,ID221,ID460,1
18459,ID223,ID7,1
18460,ID223,ID21,1
18461,ID223,ID36,1
18462,ID223,ID39,1
18463,ID223,ID54,1
18464,ID223,ID221,1
18465,ID223,ID248,1
18466,ID223,ID415,1
18467,ID223,ID454,1
18468,ID223,ID460,1
18469,ID248,ID223,1
18470,ID415,ID223,1
18471,ID454,ID223,1
18472,ID460,ID36,1
18473,ID460,ID39,2
18474,ID460,ID221,1
18475,ID460,ID223,1
18476,ID64,ID103,2
18477,ID64,ID137,2
18478,ID92,ID103,1
18479,ID101,ID103,1
18480,ID101,ID141,2
18481,ID101,ID273,1
18482,ID103,ID64,2
18483,ID103,ID92,1
18484,ID103,ID101,1
18485,ID103,ID137,1
18486,ID103,ID141,4
18487,ID103,ID160,1
18488,ID103,ID167,1
18489,ID103,ID221,1
18490,ID103,ID249,2
18491,ID103,ID273,1
18492,ID103,ID364,2
18493,ID103,ID426,1
18494,ID137,ID64,2
18495,ID137,ID103,1
18496,ID137,ID141,2
18497,ID141,ID101,2
18498,ID141,ID103,4
18499,ID141,ID137,2
18500,ID160,ID103,1
18501,ID167,ID103,1
18502,ID221,ID103,1
18503,ID249,ID103,2
18504,ID273,ID101,1
18505,ID273,ID103,1
18506,ID364,ID103,2
18507,ID426,ID103,1
18508,ID39,ID387,1
18509,ID167,ID237,2
18510,ID179,ID237,1
18511,ID221,ID237,1
18512,ID237,ID167,2
18513,ID237,ID179,1
18514,ID237,ID221,1
18515,ID237,ID387,1
18516,ID237,ID426,2
18517,ID387,ID39,1
18518,ID387,ID237,1
18519,ID426,ID237,2
18520,ID7,ID77,5
18521,ID7,ID118,1
18522,ID49,ID77,1
18523,ID49,ID248,1
18524,ID49,ID353,1
18525,ID49,ID367,1
18526,ID49,ID374,1
18527,ID49,ID447,1
18528,ID49,ID513,1
18529,ID69,ID77,1
18530,ID69,ID95,2
18531,ID69,ID118,1
18532,ID69,ID203,1
18533,ID69,ID353,1
18534,ID69,ID367,1
18535,ID69,ID374,1
18536,ID69,ID447,1
18537,ID69,ID513,1
18538,ID77,ID7,5
18539,ID77,ID49,1
18540,ID77,ID69,1
18541,ID77,ID95,1
18542,ID77,ID97,3
18543,ID77,ID98,3
18544,ID77,ID118,1
18545,ID77,ID151,1
18546,ID77,ID203,4
18547,ID77,ID221,2
18548,ID77,ID248,3
18549,ID77,ID249,2
18550,ID77,ID279,7
18551,ID77,ID285,2
18552,ID77,ID333,1
18553,ID77,ID336,1
18554,ID77,ID353,1
18555,ID77,ID367,5
18556,ID77,ID373,1
18557,ID77,ID374,3
18558,ID77,ID402,2
18559,ID77,ID415,1
18560,ID77,ID447,7
18561,ID77,ID454,5
18562,ID77,ID487,5
18563,ID77,ID513,1
18564,ID95,ID69,2
18565,ID95,ID77,1
18566,ID95,ID98,1
18567,ID95,ID118,1
18568,ID95,ID221,1
18569,ID95,ID248,1
18570,ID95,ID249,1
18571,ID95,ID285,1
18572,ID95,ID336,2
18573,ID95,ID353,1
18574,ID95,ID367,1
18575,ID95,ID374,1
18576,ID95,ID415,1
18577,ID95,ID447,1
18578,ID95,ID513,1
18579,ID97,ID77,3
18580,ID98,ID77,3
18581,ID98,ID95,1
18582,ID98,ID118,1
18583,ID98,ID151,1
18584,ID98,ID336,2
18585,ID98,ID367,2
18586,ID98,ID374,2
18587,ID98,ID447,2
18588,ID98,ID513,1
18589,ID118,ID7,1
18590,ID118,ID69,1
18591,ID118,ID77,1
18592,ID118,ID95,1
18593,ID118,ID98,1
18594,ID118,ID151,1
18595,ID118,ID221,1
18596,ID118,ID248,1
18597,ID118,ID249,1
18598,ID118,ID333,1
18599,ID118,ID336,1
18600,ID118,ID373,2
18601,ID118,ID402,1
18602,ID118,ID415,1
18603,ID151,ID77,1
18604,ID151,ID98,1
18605,ID151,ID118,1
18606,ID151,ID221,1
18607,ID151,ID249,2
18608,ID151,ID353,1
18609,ID151,ID367,2
18610,ID151,ID373,2
18611,ID151,ID374,1
18612,ID151,ID447,1
18613,ID151,ID513,2
18614,ID203,ID69,1
18615,ID203,ID77,4
18616,ID203,ID336,1
18617,ID221,ID77,2
18618,ID221,ID95,1
18619,ID221,ID118,1
18620,ID221,ID151,1
18621,ID221,ID353,1
18622,ID221,ID367,2
18623,ID221,ID374,1
18624,ID221,ID447,3
18625,ID248,ID49,1
18626,ID248,ID77,3
18627,ID248,ID95,1
18628,ID248,ID118,1
18629,ID248,ID513,1
18630,ID249,ID77,2
18631,ID249,ID95,1
18632,ID249,ID118,1
18633,ID249,ID151,2
18634,ID249,ID285,2
18635,ID249,ID353,1
18636,ID249,ID367,1
18637,ID249,ID374,1
18638,ID249,ID447,1
18639,ID249,ID513,2
18640,ID279,ID77,7
18641,ID279,ID285,2
18642,ID285,ID77,2
18643,ID285,ID95,1
18644,ID285,ID249,2
18645,ID285,ID279,2
18646,ID285,ID367,1
18647,ID285,ID374,1
18648,ID285,ID447,2
18649,ID285,ID513,2
18650,ID333,ID77,1
18651,ID333,ID118,1
18652,ID333,ID353,1
18653,ID333,ID367,1
18654,ID333,ID373,3
18655,ID333,ID374,1
18656,ID333,ID447,1
18657,ID336,ID77,1
18658,ID336,ID95,2
18659,ID336,ID98,2
18660,ID336,ID118,1
18661,ID336,ID203,1
18662,ID336,ID353,1
18663,ID336,ID367,1
18664,ID336,ID374,1
18665,ID336,ID513,1
18666,ID353,ID49,1
18667,ID353,ID69,1
18668,ID353,ID77,1
18669,ID353,ID95,1
18670,ID353,ID151,1
18671,ID353,ID221,1
18672,ID353,ID249,1
18673,ID353,ID333,1
18674,ID353,ID336,1
18675,ID353,ID373,1
18676,ID353,ID402,1
18677,ID367,ID49,1
18678,ID367,ID69,1
18679,ID367,ID77,5
18680,ID367,ID95,1
18681,ID367,ID98,2
18682,ID367,ID151,2
18683,ID367,ID221,2
18684,ID367,ID249,1
18685,ID367,ID285,1
18686,ID367,ID333,1
18687,ID367,ID336,1
18688,ID367,ID373,1
18689,ID367,ID402,1
18690,ID367,ID415,1
18691,ID373,ID77,1
18692,ID373,ID118,2
18693,ID373,ID151,2
18694,ID373,ID333,3
18695,ID373,ID353,1
18696,ID373,ID367,1
18697,ID373,ID374,1
18698,ID373,ID447,1
18699,ID373,ID513,1
18700,ID374,ID49,1
18701,ID374,ID69,1
18702,ID374,ID77,3
18703,ID374,ID95,1
18704,ID374,ID98,2
18705,ID374,ID151,1
18706,ID374,ID221,1
18707,ID374,ID249,1
18708,ID374,ID285,1
18709,ID374,ID333,1
18710,ID374,ID336,1
18711,ID374,ID373,1
18712,ID374,ID402,1
18713,ID374,ID415,1
18714,ID402,ID77,2
18715,ID402,ID118,1
18716,ID402,ID353,1
18717,ID402,ID367,1
18718,ID402,ID374,1
18719,ID415,ID77,1
18720,ID415,ID95,1
18721,ID415,ID118,1
18722,ID415,ID367,1
18723,ID415,ID374,1
18724,ID415,ID447,2
18725,ID415,ID513,1
18726,ID447,ID49,1
18727,ID447,ID69,1
18728,ID447,ID77,7
18729,ID447,ID95,1
18730,ID447,ID98,2
18731,ID447,ID151,1
18732,ID447,ID221,3
18733,ID447,ID249,1
18734,ID447,ID285,2
18735,ID447,ID333,1
18736,ID447,ID373,1
18737,ID447,ID415,2
18738,ID454,ID77,5
18739,ID487,ID77,5
18740,ID513,ID49,1
18741,ID513,ID69,1
18742,ID513,ID77,1
18743,ID513,ID95,1
18744,ID513,ID98,1
18745,ID513,ID151,2
18746,ID513,ID248,1
18747,ID513,ID249,2
18748,ID513,ID285,2
18749,ID513,ID336,1
18750,ID513,ID373,1
18751,ID513,ID415,1
18752,ID7,ID94,2
18753,ID26,ID122,2
18754,ID26,ID391,1
18755,ID26,ID429,1
18756,ID26,ID447,1
18757,ID92,ID122,1
18758,ID92,ID391,1
18759,ID92,ID429,1
18760,ID92,ID447,1
18761,ID94,ID7,2
18762,ID94,ID113,1
18763,ID94,ID122,1
18764,ID94,ID137,1
18765,ID94,ID149,3
18766,ID94,ID167,3
18767,ID94,ID179,1
18768,ID94,ID221,3
18769,ID94,ID269,1
18770,ID94,ID294,1
18771,ID94,ID344,2
18772,ID94,ID387,1
18773,ID94,ID391,1
18774,ID94,ID395,2
18775,ID94,ID415,1
18776,ID94,ID426,3
18777,ID94,ID429,1
18778,ID94,ID443,1
18779,ID94,ID447,1
18780,ID94,ID509,2
18781,ID113,ID94,1
18782,ID113,ID137,1
18783,ID113,ID387,1
18784,ID122,ID26,2
18785,ID122,ID92,1
18786,ID122,ID94,1
18787,ID122,ID137,1
18788,ID122,ID167,2
18789,ID122,ID179,3
18790,ID122,ID344,1
18791,ID122,ID391,2
18792,ID122,ID426,2
18793,ID122,ID429,2
18794,ID122,ID447,1
18795,ID137,ID94,1
18796,ID137,ID113,1
18797,ID137,ID122,1
18798,ID137,ID294,1
18799,ID137,ID387,1
18800,ID137,ID391,1
18801,ID137,ID415,1
18802,ID137,ID429,1
18803,ID137,ID447,1
18804,ID137,ID509,1
18805,ID149,ID94,3
18806,ID167,ID94,3
18807,ID167,ID122,2
18808,ID167,ID429,2
18809,ID167,ID447,1
18810,ID179,ID94,1
18811,ID179,ID122,3
18812,ID179,ID447,1
18813,ID221,ID94,3
18814,ID269,ID94,1
18815,ID269,ID447,1
18816,ID294,ID94,1
18817,ID294,ID137,1
18818,ID294,ID447,1
18819,ID344,ID94,2
18820,ID344,ID122,1
18821,ID344,ID447,1
18822,ID387,ID94,1
18823,ID387,ID113,1
18824,ID387,ID137,1
18825,ID387,ID429,1
18826,ID387,ID447,1
18827,ID391,ID26,1
18828,ID391,ID92,1
18829,ID391,ID94,1
18830,ID391,ID122,2
18831,ID391,ID137,1
18832,ID395,ID94,2
18833,ID415,ID94,1
18834,ID415,ID137,1
18835,ID426,ID94,3
18836,ID426,ID122,2
18837,ID426,ID429,1
18838,ID426,ID447,1
18839,ID429,ID26,1
18840,ID429,ID92,1
18841,ID429,ID94,1
18842,ID429,ID122,2
18843,ID429,ID137,1
18844,ID429,ID167,2
18845,ID429,ID387,1
18846,ID429,ID426,1
18847,ID443,ID94,1
18848,ID447,ID26,1
18849,ID447,ID92,1
18850,ID447,ID94,1
18851,ID447,ID122,1
18852,ID447,ID137,1
18853,ID447,ID167,1
18854,ID447,ID179,1
18855,ID447,ID269,1
18856,ID447,ID294,1
18857,ID447,ID344,1
18858,ID447,ID387,1
18859,ID447,ID426,1
18860,ID447,ID466,2
18861,ID447,ID509,2
18862,ID466,ID447,2
18863,ID509,ID94,2
18864,ID509,ID137,1
18865,ID509,ID447,2
18866,ID7,ID182,1
18867,ID77,ID182,1
18868,ID77,ID229,2
18869,ID77,ID264,1
18870,ID77,ID283,1
18871,ID77,ID289,1
18872,ID77,ID297,1
18873,ID77,ID394,2
18874,ID77,ID456,2
18875,ID77,ID466,1
18876,ID97,ID182,1
18877,ID182,ID7,1
18878,ID182,ID77,1
18879,ID182,ID97,1
18880,ID182,ID229,1
18881,ID182,ID248,1
18882,ID182,ID264,1
18883,ID182,ID279,1
18884,ID182,ID283,1
18885,ID182,ID289,1
18886,ID182,ID297,1
18887,ID182,ID367,1
18888,ID182,ID374,1
18889,ID182,ID454,1
18890,ID182,ID456,1
18891,ID182,ID466,1
18892,ID182,ID487,1
18893,ID229,ID77,2
18894,ID229,ID182,1
18895,ID229,ID279,2
18896,ID229,ID367,1
18897,ID229,ID374,1
18898,ID229,ID447,2
18899,ID248,ID182,1
18900,ID264,ID77,1
18901,ID264,ID182,1
18902,ID279,ID182,1
18903,ID279,ID229,2
18904,ID283,ID77,1
18905,ID283,ID182,1
18906,ID283,ID367,1
18907,ID283,ID374,1
18908,ID283,ID447,1
18909,ID289,ID77,1
18910,ID289,ID182,1
18911,ID289,ID297,4
18912,ID289,ID367,1
18913,ID289,ID374,1
18914,ID289,ID447,1
18915,ID297,ID77,1
18916,ID297,ID182,1
18917,ID297,ID289,4
18918,ID297,ID367,1
18919,ID297,ID374,1
18920,ID367,ID182,1
18921,ID367,ID229,1
18922,ID367,ID283,1
18923,ID367,ID289,1
18924,ID367,ID297,1
18925,ID367,ID394,2
18926,ID367,ID456,1
18927,ID367,ID466,1
18928,ID374,ID182,1
18929,ID374,ID229,1
18930,ID374,ID283,1
18931,ID374,ID289,1
18932,ID374,ID297,1
18933,ID374,ID394,2
18934,ID374,ID456,1
18935,ID374,ID466,1
18936,ID394,ID77,2
18937,ID394,ID367,2
18938,ID394,ID374,2
18939,ID447,ID229,2
18940,ID447,ID283,1
18941,ID447,ID289,1
18942,ID447,ID456,2
18943,ID454,ID182,1
18944,ID456,ID77,2
18945,ID456,ID182,1
18946,ID456,ID367,1
18947,ID456,ID374,1
18948,ID456,ID447,2
18949,ID466,ID77,1
18950,ID466,ID182,1
18951,ID466,ID367,1
18952,ID466,ID374,1
18953,ID487,ID182,1
18954,ID30,ID341,1
18955,ID30,ID392,1
18956,ID279,ID392,2
18957,ID341,ID30,1
18958,ID356,ID392,2
18959,ID392,ID30,1
18960,ID392,ID279,2
18961,ID392,ID356,2
18962,ID92,ID414,2
18963,ID387,ID430,1
18964,ID414,ID92,2
18965,ID414,ID430,1
18966,ID414,ID443,1
18967,ID430,ID387,1
18968,ID430,ID414,1
18969,ID443,ID414,1
18970,ID30,ID217,1
18971,ID69,ID217,1
18972,ID217,ID30,1
18973,ID217,ID69,1
18974,ID7,ID146,1
18975,ID21,ID146,1
18976,ID54,ID146,1
18977,ID69,ID103,1
18978,ID69,ID146,1
18979,ID103,ID69,1
18980,ID103,ID146,1
18981,ID103,ID356,2
18982,ID103,ID443,1
18983,ID141,ID146,1
18984,ID146,ID7,1
18985,ID146,ID21,1
18986,ID146,ID54,1
18987,ID146,ID69,1
18988,ID146,ID103,1
18989,ID146,ID141,1
18990,ID146,ID356,1
18991,ID146,ID402,1
18992,ID146,ID443,1
18993,ID146,ID487,2
18994,ID356,ID103,2
18995,ID356,ID146,1
18996,ID402,ID146,1
18997,ID443,ID103,1
18998,ID443,ID146,1
18999,ID487,ID146,2
19000,ID64,ID252,1
19001,ID92,ID285,1
19002,ID137,ID252,1
19003,ID137,ID256,1
19004,ID137,ID285,1
19005,ID141,ID285,2
19006,ID252,ID64,1
19007,ID252,ID137,1
19008,ID256,ID137,1
19009,ID285,ID92,1
19010,ID285,ID137,1
19011,ID285,ID141,2
19012,ID21,ID459,2
19013,ID39,ID101,2
19014,ID39,ID151,1
19015,ID71,ID237,1
19016,ID71,ID459,1
19017,ID101,ID39,2
19018,ID101,ID151,1
19019,ID101,ID237,1
19020,ID101,ID264,1
19021,ID101,ID459,1
19022,ID141,ID237,1
19023,ID151,ID39,1
19024,ID151,ID101,1
19025,ID151,ID237,1
19026,ID151,ID252,1
19027,ID151,ID264,1
19028,ID151,ID269,1
19029,ID151,ID344,1
19030,ID151,ID426,1
19031,ID151,ID459,1
19032,ID167,ID459,1
19033,ID237,ID71,1
19034,ID237,ID101,1
19035,ID237,ID141,1
19036,ID237,ID151,1
19037,ID237,ID252,1
19038,ID237,ID264,1
19039,ID237,ID344,1
19040,ID237,ID459,1
